name,year,population,gdp_percap,life_exp,region,oecd,lat,long,income2017,Year-category,TotalGDP
Lao,1850,625637,931,31.9,asia,FALSE,18,105,lower_mid,1850,582468047
Mongolia,1850,647979,625,31.8,asia,FALSE,46,105,lower_mid,1850,404986875
Cambodia,1860,2292897,961,35,asia,FALSE,13,105,lower_mid,1860,2203474017
Lao,1860,687183,954,31.9,asia,FALSE,18,105,lower_mid,1860,655572582
Mongolia,1860,657419,635,31.8,asia,FALSE,46,105,lower_mid,1860,417461065
Cambodia,1870,2376103,976,35,asia,FALSE,13,105,lower_mid,1870,2319076528
Lao,1870,764785,977,31.9,asia,FALSE,18,105,lower_mid,1870,747194945
Mongolia,1870,667670,646,31.8,asia,FALSE,46,105,lower_mid,1870,431314820
Cambodia,1880,2509963,990,35.25,asia,FALSE,13,105,lower_mid,1880,2484863370
Lao,1880,869267,1000,31.62,asia,FALSE,18,105,lower_mid,1880,869267000
Mongolia,1880,679296,657,31.75,asia,FALSE,46,105,lower_mid,1880,446297472
Cambodia,1890,2678588,1005,35.51,asia,FALSE,13,105,lower_mid,1890,2691980940
Lao,1890,998964,1024,31.33,asia,FALSE,18,105,lower_mid,1890,1022939136
Mongolia,1890,691802,668,31.7,asia,FALSE,46,105,lower_mid,1890,462123736
Cambodia,1900,2859325,1020,35.76,asia,FALSE,13,105,lower_mid,1900,2916511500
Lao,1900,1149618,1049,31.05,asia,FALSE,18,105,lower_mid,1900,1205949282
Mongolia,1900,704557,680,31.65,asia,FALSE,46,105,lower_mid,1900,479098760
Cambodia,1910,3051757,1035,36.02,asia,FALSE,13,105,lower_mid,1910,3158568495
Lao,1910,1321934,1074,30.77,asia,FALSE,18,105,lower_mid,1910,1419757116
Mongolia,1910,717535,691,31.61,asia,FALSE,46,105,lower_mid,1910,495816685
Cambodia,1920,3326192,1050,36.27,asia,FALSE,13,105,lower_mid,1920,3492501600
Lao,1920,1429427,1100,30.49,asia,FALSE,18,105,lower_mid,1920,1572369700
Mongolia,1920,731354,703,31.56,asia,FALSE,46,105,lower_mid,1920,514141862
Cambodia,1930,3653756,1070,36.52,asia,FALSE,13,105,lower_mid,1930,3909518920
Lao,1930,1506125,1111,30.2,asia,FALSE,18,105,lower_mid,1930,1673304875
Mongolia,1930,746003,753,31.51,asia,FALSE,46,105,lower_mid,1930,561740259
Cambodia,1940,4013579,1089,35.73,asia,FALSE,13,105,lower_mid,1940,4370787531
Lao,1940,1586938,1121,29.54,asia,FALSE,18,105,lower_mid,1940,1778957498
Mongolia,1940,760946,805,31.46,asia,FALSE,46,105,lower_mid,1940,612561530
Cambodia,1950,4432714,1109,42.09,asia,FALSE,13,105,lower_mid,1950,4915879826
Lao,1950,1682915,1131,37.47,asia,FALSE,18,105,lower_mid,1950,1903376865
Mongolia,1950,780199,858,42,asia,FALSE,46,105,lower_mid,1950,669410742
Cambodia,1960,5722370,1548,43.9,asia,FALSE,13,105,lower_mid,1960,8858228760
Lao,1960,2120896,1235,39.74,asia,FALSE,18,105,lower_mid,1960,2619306560
Mongolia,1960,955505,1208,47.73,asia,FALSE,46,105,lower_mid,1960,1154250040
Cambodia,1970,6994848,1656,44.68,asia,FALSE,13,105,lower_mid,1970,11583468288
Lao,1970,2688428,1340,42.16,asia,FALSE,18,105,lower_mid,1970,3602493520
Mongolia,1970,1278825,1695,54.52,asia,FALSE,46,105,lower_mid,1970,2167608375
Cambodia,1980,6692107,847,52.54,asia,FALSE,13,105,lower_mid,1980,5668214629
Lao,1980,3258144,1546,47.86,asia,FALSE,18,105,lower_mid,1980,5037090624
Mongolia,1980,1689622,2502,58.98,asia,FALSE,46,105,lower_mid,1980,4227434244
Cambodia,1990,8973342,1007,57.37,asia,FALSE,13,105,lower_mid,1990,9036155394
Lao,1990,4258472,1613,52.46,asia,FALSE,18,105,lower_mid,1990,6868915336
Mongolia,1990,2184145,5123,62.52,asia,FALSE,46,105,lower_mid,1990,11189374835
Cambodia,2000,12152354,1376,59.47,asia,FALSE,13,105,lower_mid,2000,16721639104
Lao,2000,5329304,2346,57.06,asia,FALSE,18,105,lower_mid,2000,12502547184
Mongolia,2000,2397436,4655,62.82,asia,FALSE,46,105,lower_mid,2000,11160064580
Cambodia,2010,14308740,2523,66.12,asia,FALSE,13,105,lower_mid,2010,36100951020
Lao,2010,6246274,3984,63.8,asia,FALSE,18,105,lower_mid,2010,24885155616
Mongolia,2010,2712650,7709,66.18,asia,FALSE,46,105,lower_mid,2010,20911818850
Argentina,1800,534000,1507,33.2,americas,FALSE,-34,-64,upper_mid,1800,804738000
Belize,1800,25526,579,26.5,americas,FALSE,17.49952,-88.19756,upper_mid,1800,14779554
Brazil,1800,3639636,1108,32,americas,FALSE,-10,-55,upper_mid,1800,4032716688
Colombia,1800,1206000,962,32,americas,FALSE,4,-73.25,upper_mid,1800,1160172000
Costa Rica,1800,51987,775,30.21,americas,FALSE,10,-84,upper_mid,1800,40289925
Cuba,1800,345043,864,32.2,americas,FALSE,22,-79.5,upper_mid,1800,298117152
Dominican Republic,1800,89000,667,29.9,americas,FALSE,19,-70.66667,upper_mid,1800,59363000
Ecuador,1800,500000,529,32.9,americas,FALSE,-1.25,-78.25,upper_mid,1800,264500000
Grenada,1800,29409,959,31.4,americas,FALSE,12.11667,-61.66667,upper_mid,1800,28203231
Guyana,1800,166034,1214,31.12,americas,FALSE,5,-59,upper_mid,1800,201565276
Jamaica,1800,401000,1170,34.2,americas,FALSE,18.16667,-77.25,upper_mid,1800,469170000
Panama,1800,78842,847,32.9,americas,FALSE,8.9936,-79.51973,upper_mid,1800,66779174
Paraguay,1800,143000,835,35.5,americas,FALSE,-23.33333,-58,upper_mid,1800,119405000
Peru,1800,1314151,1203,35.7,americas,FALSE,-10,-75.25,upper_mid,1800,1580923653
St. Lucia,1800,24000,874,28.01,americas,FALSE,13.88333,-60.96667,upper_mid,1800,20976000
St. Vincent and the Grenadines,1800,25781,838,25.99,americas,FALSE,13.08333,-61.2,upper_mid,1800,21604478
Suriname,1800,80721,1636,32.9,americas,FALSE,4,-56,upper_mid,1800,132059556
Venezuela,1800,718000,682,32.2,americas,FALSE,8,-66,upper_mid,1800,489676000
Argentina,1810,534000,1509,33.2,americas,FALSE,-34,-64,upper_mid,1810,805806000
Belize,1810,25526,580,26.5,americas,FALSE,17.49952,-88.19756,upper_mid,1810,14805080
Brazil,1810,4058652,1110,32,americas,FALSE,-10,-55,upper_mid,1810,4505103720
Colombia,1810,1206000,964,32,americas,FALSE,4,-73.25,upper_mid,1810,1162584000
Costa Rica,1810,57584,776,30.21,americas,FALSE,10,-84,upper_mid,1810,44685184
Cuba,1810,470176,970,33.64,americas,FALSE,22,-79.5,upper_mid,1810,456070720
Dominican Republic,1810,89000,668,29.9,americas,FALSE,19,-70.66667,upper_mid,1810,59452000
Ecuador,1810,500000,530,32.9,americas,FALSE,-1.25,-78.25,upper_mid,1810,265000000
Grenada,1810,29409,960,31.4,americas,FALSE,12.11667,-61.66667,upper_mid,1810,28232640
Guyana,1810,166034,1216,31.12,americas,FALSE,5,-59,upper_mid,1810,201897344
Jamaica,1810,401000,1171,34.2,americas,FALSE,18.16667,-77.25,upper_mid,1810,469571000
Panama,1810,78842,848,32.9,americas,FALSE,8.9936,-79.51973,upper_mid,1810,66858016
Paraguay,1810,143000,836,35.5,americas,FALSE,-23.33333,-58,upper_mid,1810,119548000
Peru,1810,1315575,1205,35.7,americas,FALSE,-10,-75.25,upper_mid,1810,1585267875
St. Lucia,1810,24000,876,28.01,americas,FALSE,13.88333,-60.96667,upper_mid,1810,21024000
St. Vincent and the Grenadines,1810,25781,839,25.99,americas,FALSE,13.08333,-61.2,upper_mid,1810,21630259
Suriname,1810,80721,1639,32.9,americas,FALSE,4,-56,upper_mid,1810,132301719
Venezuela,1810,718000,683,32.2,americas,FALSE,8,-66,upper_mid,1810,490394000
Argentina,1820,570719,1511,33.2,americas,FALSE,-34,-64,upper_mid,1820,862356409
Belize,1820,25556,580,26.5,americas,FALSE,17.49952,-88.19756,upper_mid,1820,14822480
Brazil,1820,4582325,1112,32,americas,FALSE,-10,-55,upper_mid,1820,5095545400
Colombia,1820,1266351,965,32,americas,FALSE,4,-73.25,upper_mid,1820,1222028715
Costa Rica,1820,63375,777,30.21,americas,FALSE,10,-84,upper_mid,1820,49242375
Cuba,1820,607664,1089,35.04,americas,FALSE,22,-79.5,upper_mid,1820,661746096
Dominican Republic,1820,93078,669,29.9,americas,FALSE,19,-70.66667,upper_mid,1820,62269182
Ecuador,1820,522656,531,32.9,americas,FALSE,-1.25,-78.25,upper_mid,1820,277530336
Grenada,1820,29699,961,31.4,americas,FALSE,12.11667,-61.66667,upper_mid,1820,28540739
Guyana,1820,169103,1218,31.12,americas,FALSE,5,-59,upper_mid,1820,205967454
Jamaica,1820,400825,1173,34.2,americas,FALSE,18.16667,-77.25,upper_mid,1820,470167725
Panama,1820,82788,850,32.9,americas,FALSE,8.9936,-79.51973,upper_mid,1820,70369800
Paraguay,1820,155438,838,35.5,americas,FALSE,-23.33333,-58,upper_mid,1820,130257044
Peru,1820,1367155,1207,35.7,americas,FALSE,-10,-75.25,upper_mid,1820,1650156085
St. Lucia,1820,24000,877,28.01,americas,FALSE,13.88333,-60.96667,upper_mid,1820,21048000
St. Vincent and the Grenadines,1820,26117,840,25.99,americas,FALSE,13.08333,-61.2,upper_mid,1820,21938280
Suriname,1820,82357,1641,32.9,americas,FALSE,4,-56,upper_mid,1820,135147837
Venezuela,1820,759249,684,32.2,americas,FALSE,8,-66,upper_mid,1820,519326316
Argentina,1830,686703,1741,33.2,americas,FALSE,-34,-64,upper_mid,1830,1195549923
Belize,1830,25641,621,26.5,americas,FALSE,17.49952,-88.19756,upper_mid,1830,15923061
Brazil,1830,5301068,1135,31.99,americas,FALSE,-10,-55,upper_mid,1830,6016712180
Colombia,1830,1451312,990,32,americas,FALSE,4,-73.25,upper_mid,1830,1436798880
Costa Rica,1830,72046,869,30.21,americas,FALSE,10,-84,upper_mid,1830,62607974
Cuba,1830,772812,1223,35.74,americas,FALSE,22,-79.5,upper_mid,1830,945149076
Dominican Republic,1830,105490,706,29.9,americas,FALSE,19,-70.66667,upper_mid,1830,74475940
Ecuador,1830,591558,566,32.9,americas,FALSE,-1.25,-78.25,upper_mid,1830,334821828
Grenada,1830,30530,1003,31.4,americas,FALSE,12.11667,-61.66667,upper_mid,1830,30621590
Guyana,1830,178030,1302,31.12,americas,FALSE,5,-59,upper_mid,1830,231795060
Jamaica,1830,400332,1080,34.2,americas,FALSE,18.16667,-77.25,upper_mid,1830,432358560
Panama,1830,94879,951,32.9,americas,FALSE,8.9936,-79.51973,upper_mid,1830,90229929
Paraguay,1830,195875,949,35.5,americas,FALSE,-23.33333,-58,upper_mid,1830,185885375
Peru,1830,1519450,1239,35.7,americas,FALSE,-10,-75.25,upper_mid,1830,1882598550
St. Lucia,1830,24000,906,28.01,americas,FALSE,13.88333,-60.96667,upper_mid,1830,21744000
St. Vincent and the Grenadines,1830,27085,899,25.99,americas,FALSE,13.08333,-61.2,upper_mid,1830,24349415
Suriname,1830,87130,1756,32.9,americas,FALSE,4,-56,upper_mid,1830,153000280
Venezuela,1830,887197,715,32.2,americas,FALSE,8,-66,upper_mid,1830,634345855
Argentina,1840,873747,2006,33.2,americas,FALSE,-34,-64,upper_mid,1840,1752736482
Belize,1840,25756,664,26.5,americas,FALSE,17.49952,-88.19756,upper_mid,1840,17101984
Brazil,1840,6206694,1160,31.99,americas,FALSE,-10,-55,upper_mid,1840,7199765040
Colombia,1840,1736274,1016,32,americas,FALSE,4,-73.25,upper_mid,1840,1764054384
Costa Rica,1840,85915,972,30.21,americas,FALSE,10,-84,upper_mid,1840,83509380
Cuba,1840,975565,1373,36.48,americas,FALSE,22,-79.5,upper_mid,1840,1339450745
Dominican Republic,1840,124412,746,29.9,americas,FALSE,19,-70.66667,upper_mid,1840,92811352
Ecuador,1840,696472,603,32.9,americas,FALSE,-1.25,-78.25,upper_mid,1840,419972616
Grenada,1840,31686,1046,33.37,americas,FALSE,12.11667,-61.66667,upper_mid,1840,33143556
Guyana,1840,190726,1393,31.12,americas,FALSE,5,-59,upper_mid,1840,265681318
Jamaica,1840,399666,994,34.2,americas,FALSE,18.16667,-77.25,upper_mid,1840,397268004
Panama,1840,113509,1064,32.9,americas,FALSE,8.9936,-79.51973,upper_mid,1840,120773576
Paraguay,1840,263971,1076,35.5,americas,FALSE,-23.33333,-58,upper_mid,1840,284032796
Peru,1840,1746788,1272,35.7,americas,FALSE,-10,-75.25,upper_mid,1840,2221914336
St. Lucia,1840,24000,937,28.01,americas,FALSE,13.88333,-60.96667,upper_mid,1840,22488000
St. Vincent and the Grenadines,1840,28442,962,25.99,americas,FALSE,13.08333,-61.2,upper_mid,1840,27361204
Suriname,1840,93949,1878,32.9,americas,FALSE,4,-56,upper_mid,1840,176436222
Venezuela,1840,1087948,747,32.2,americas,FALSE,8,-66,upper_mid,1840,812697156
Argentina,1850,1113189,2312,33.2,americas,FALSE,-34,-64,upper_mid,1850,2573692968
Belize,1850,25872,710,26.5,americas,FALSE,17.49952,-88.19756,upper_mid,1850,18369120
Brazil,1850,7254194,1185,31.99,americas,FALSE,-10,-55,upper_mid,1850,8596219890
Colombia,1850,2014645,1043,32,americas,FALSE,4,-73.25,upper_mid,1850,2101274735
Costa Rica,1850,100882,1087,30.21,americas,FALSE,10,-84,upper_mid,1850,109658734
Cuba,1850,1181650,1542,36.26,americas,FALSE,22,-79.5,upper_mid,1850,1822104300
Dominican Republic,1850,150616,787,29.9,americas,FALSE,19,-70.66667,upper_mid,1850,118534792
Ecuador,1850,807027,643,32.9,americas,FALSE,-1.25,-78.25,upper_mid,1850,518918361
Grenada,1850,32404,1092,37.3,americas,FALSE,12.11667,-61.66667,upper_mid,1850,35385168
Guyana,1850,204328,1490,31.12,americas,FALSE,5,-59,upper_mid,1850,304448720
Jamaica,1850,411331,915,34.2,americas,FALSE,18.16667,-77.25,upper_mid,1850,376367865
Panama,1850,133955,1191,32.9,americas,FALSE,8.9936,-79.51973,upper_mid,1850,159540405
Paraguay,1850,329615,1219,35.5,americas,FALSE,-23.33333,-58,upper_mid,1850,401800685
Peru,1850,2003904,1306,35.7,americas,FALSE,-10,-75.25,upper_mid,1850,2617098624
St. Lucia,1850,24629,968,28.01,americas,FALSE,13.88333,-60.96667,upper_mid,1850,23840872
St. Vincent and the Grenadines,1850,29971,1029,25.99,americas,FALSE,13.08333,-61.2,upper_mid,1850,30840159
Suriname,1850,101302,2009,32.9,americas,FALSE,4,-56,upper_mid,1850,203515718
Venezuela,1850,1298076,781,32.2,americas,FALSE,8,-66,upper_mid,1850,1013797356
Argentina,1860,1421333,2664,33.2,americas,FALSE,-34,-64,upper_mid,1860,3786431112
Belize,1860,25755,760,26.5,americas,FALSE,17.49952,-88.19756,upper_mid,1860,19573800
Brazil,1860,8466005,1357,31.99,americas,FALSE,-10,-55,upper_mid,1860,11488368785
Colombia,1860,2234376,1070,32,americas,FALSE,4,-73.25,upper_mid,1860,2390782320
Costa Rica,1860,115687,1215,30.21,americas,FALSE,10,-84,upper_mid,1860,140559705
Cuba,1860,1324000,1732,36.24,americas,FALSE,22,-79.5,upper_mid,1860,2293168000
Dominican Republic,1860,190922,831,29.9,americas,FALSE,19,-70.66667,upper_mid,1860,158656182
Ecuador,1860,917213,685,32.9,americas,FALSE,-1.25,-78.25,upper_mid,1860,628290905
Grenada,1860,33576,1139,37.3,americas,FALSE,12.11667,-61.66667,upper_mid,1860,38243064
Guyana,1860,218524,1594,31.12,americas,FALSE,5,-59,upper_mid,1860,348327256
Jamaica,1860,447153,909,34.2,americas,FALSE,18.16667,-77.25,upper_mid,1860,406462077
Panama,1860,154637,1333,32.9,americas,FALSE,8.9936,-79.51973,upper_mid,1860,206131121
Paraguay,1860,367617,1381,35.5,americas,FALSE,-23.33333,-58,upper_mid,1860,507679077
Peru,1860,2294268,1341,35.7,americas,FALSE,-10,-75.25,upper_mid,1860,3076613388
St. Lucia,1860,27133,1000,28.01,americas,FALSE,13.88333,-60.96667,upper_mid,1860,27133000
St. Vincent and the Grenadines,1860,32213,1100,25.99,americas,FALSE,13.08333,-61.2,upper_mid,1860,35434300
Suriname,1860,109079,2149,32.9,americas,FALSE,4,-56,upper_mid,1860,234410771
Venezuela,1860,1500530,816,32.2,americas,FALSE,8,-66,upper_mid,1860,1224432480
Argentina,1870,1856886,3070,33.2,americas,FALSE,-34,-64,upper_mid,1870,5700640020
Belize,1870,25745,813,26.5,americas,FALSE,17.49952,-88.19756,upper_mid,1870,20930685
Brazil,1870,9964419,1487,31.99,americas,FALSE,-10,-55,upper_mid,1870,14817091053
Colombia,1870,2482542,1098,32,americas,FALSE,4,-73.25,upper_mid,1870,2725831116
Costa Rica,1870,138409,1359,30.21,americas,FALSE,10,-84,upper_mid,1870,188097831
Cuba,1870,1424672,1945,29.66,americas,FALSE,22,-79.5,upper_mid,1870,2770987040
Dominican Republic,1870,246693,877,29.9,americas,FALSE,19,-70.66667,upper_mid,1870,216349761
Ecuador,1870,1028649,730,32.9,americas,FALSE,-1.25,-78.25,upper_mid,1870,750913770
Grenada,1870,37010,1188,37.3,americas,FALSE,12.11667,-61.66667,upper_mid,1870,43967880
Guyana,1870,233705,1705,31.12,americas,FALSE,5,-59,upper_mid,1870,398467025
Jamaica,1870,501444,903,34.2,americas,FALSE,18.16667,-77.25,upper_mid,1870,452803932
Panama,1870,176627,1492,32.9,americas,FALSE,8.9936,-79.51973,upper_mid,1870,263527484
Paraguay,1870,385865,1565,35.5,americas,FALSE,-23.33333,-58,upper_mid,1870,603878725
Peru,1870,2616789,1377,35.7,americas,FALSE,-10,-75.25,upper_mid,1870,3603318453
St. Lucia,1870,31938,1034,28.01,americas,FALSE,13.88333,-60.96667,upper_mid,1870,33023892
St. Vincent and the Grenadines,1870,35791,1177,25.99,americas,FALSE,13.08333,-61.2,upper_mid,1870,42126007
Suriname,1870,117453,2298,32.9,americas,FALSE,4,-56,upper_mid,1870,269906994
Venezuela,1870,1719628,853,32.2,americas,FALSE,8,-66,upper_mid,1870,1466842684
Argentina,1880,2493156,3095,33.05,americas,FALSE,-34,-64,upper_mid,1880,7716317820
Belize,1880,27123,869,26.54,americas,FALSE,17.49952,-88.19756,upper_mid,1880,23569887
Brazil,1880,11893392,1454,32.12,americas,FALSE,-10,-55,upper_mid,1880,17292991968
Colombia,1880,2885962,1127,32.27,americas,FALSE,4,-73.25,upper_mid,1880,3252479174
Costa Rica,1880,172750,1520,30.31,americas,FALSE,10,-84,upper_mid,1880,262580000
Cuba,1880,1555080,2184,36.96,americas,FALSE,22,-79.5,upper_mid,1880,3396294720
Dominican Republic,1880,317340,926,30.23,americas,FALSE,19,-70.66667,upper_mid,1880,293856840
Ecuador,1880,1152572,778,33.2,americas,FALSE,-1.25,-78.25,upper_mid,1880,896701016
Grenada,1880,42735,1240,37.5,americas,FALSE,12.11667,-61.66667,upper_mid,1880,52991400
Guyana,1880,249865,1824,31.19,americas,FALSE,5,-59,upper_mid,1880,455753760
Jamaica,1880,564583,931,34.23,americas,FALSE,18.16667,-77.25,upper_mid,1880,525626773
Panama,1880,201637,1670,33.04,americas,FALSE,8.9936,-79.51973,upper_mid,1880,336733790
Paraguay,1880,404775,1774,35.72,americas,FALSE,-23.33333,-58,upper_mid,1880,718070850
Peru,1880,2971643,1413,35.31,americas,FALSE,-10,-75.25,upper_mid,1880,4198931559
St. Lucia,1880,37722,1068,28.13,americas,FALSE,13.88333,-60.96667,upper_mid,1880,40287096
St. Vincent and the Grenadines,1880,39664,1259,25.98,americas,FALSE,13.08333,-61.2,upper_mid,1880,49936976
Suriname,1880,126424,2458,32.97,americas,FALSE,4,-56,upper_mid,1880,310750192
Venezuela,1880,2015985,1138,32.3,americas,FALSE,8,-66,upper_mid,1880,2294190930
Argentina,1890,3402273,5225,33.89,americas,FALSE,-34,-64,upper_mid,1890,17776876425
Belize,1890,30754,930,26.57,americas,FALSE,17.49952,-88.19756,upper_mid,1890,28601220
Brazil,1890,14410739,1491,32.26,americas,FALSE,-10,-55,upper_mid,1890,21486411849
Colombia,1890,3432631,1156,32.53,americas,FALSE,4,-73.25,upper_mid,1890,3968121436
Costa Rica,1890,227055,1699,30.81,americas,FALSE,10,-84,upper_mid,1890,385766445
Cuba,1890,1658273,2453,39.79,americas,FALSE,22,-79.5,upper_mid,1890,4067743669
Dominican Republic,1890,407957,978,30.56,americas,FALSE,19,-70.66667,upper_mid,1890,398981946
Ecuador,1890,1291183,830,33.5,americas,FALSE,-1.25,-78.25,upper_mid,1890,1071681890
Grenada,1890,51787,1294,37.71,americas,FALSE,12.11667,-61.66667,upper_mid,1890,67012378
Guyana,1890,267134,1951,31.26,americas,FALSE,5,-59,upper_mid,1890,521178434
Jamaica,1890,637200,961,34.35,americas,FALSE,18.16667,-77.25,upper_mid,1890,612349200
Panama,1890,230232,1870,33.18,americas,FALSE,8.9936,-79.51973,upper_mid,1890,430533840
Paraguay,1890,424498,2010,35.94,americas,FALSE,-23.33333,-58,upper_mid,1890,853240980
Peru,1890,3337979,1451,34.92,americas,FALSE,-10,-75.25,upper_mid,1890,4843407529
St. Lucia,1890,42333,1104,28.25,americas,FALSE,13.88333,-60.96667,upper_mid,1890,46735632
St. Vincent and the Grenadines,1890,41628,1347,25.96,americas,FALSE,13.08333,-61.2,upper_mid,1890,56072916
Suriname,1890,136075,2630,33.04,americas,FALSE,4,-56,upper_mid,1890,357877250
Venezuela,1890,2339881,1437,32.39,americas,FALSE,8,-66,upper_mid,1890,3362408997
Argentina,1900,4756635,5999,36.62,americas,FALSE,-34,-64,upper_mid,1900,28535053365
Belize,1900,36115,995,26.61,americas,FALSE,17.49952,-88.19756,upper_mid,1900,35934425
Brazil,1900,18103490,1200,32.4,americas,FALSE,-10,-55,upper_mid,1900,21724188000
Colombia,1900,4109030,1186,32.8,americas,FALSE,4,-73.25,upper_mid,1900,4873309580
Costa Rica,1900,297911,1900,35.03,americas,FALSE,10,-84,upper_mid,1900,566030900
Cuba,1900,1762226,2755,33.42,americas,FALSE,22,-79.5,upper_mid,1900,4854932630
Dominican Republic,1900,529756,1032,30.89,americas,FALSE,19,-70.66667,upper_mid,1900,546708192
Ecuador,1900,1455092,884,33.81,americas,FALSE,-1.25,-78.25,upper_mid,1900,1286301328
Grenada,1900,61608,1350,37.91,americas,FALSE,12.11667,-61.66667,upper_mid,1900,83170800
Guyana,1900,285690,2087,31.33,americas,FALSE,5,-59,upper_mid,1900,596235030
Jamaica,1900,719181,991,37.89,americas,FALSE,18.16667,-77.25,upper_mid,1900,712708371
Panama,1900,266472,2093,33.32,americas,FALSE,8.9936,-79.51973,upper_mid,1900,557725896
Paraguay,1900,457183,2278,36.16,americas,FALSE,-23.33333,-58,upper_mid,1900,1041462874
Peru,1900,3680342,1815,34.53,americas,FALSE,-10,-75.25,upper_mid,1900,6679820730
St. Lucia,1900,48642,1141,28.37,americas,FALSE,13.88333,-60.96667,upper_mid,1900,55500522
St. Vincent and the Grenadines,1900,46070,1440,25.95,americas,FALSE,13.08333,-61.2,upper_mid,1900,66340800
Suriname,1900,146521,2813,33.11,americas,FALSE,4,-56,upper_mid,1900,412163573
Venezuela,1900,2695885,1236,32.49,americas,FALSE,8,-66,upper_mid,1900,3332113860
Argentina,1910,6852669,8490,43.21,americas,FALSE,-34,-64,upper_mid,1910,58179159810
Belize,1910,39793,1064,26.64,americas,FALSE,17.49952,-88.19756,upper_mid,1910,42339752
Brazil,1910,22414075,1487,32.54,americas,FALSE,-10,-55,upper_mid,1910,33329729525
Colombia,1910,5019920,1405,33.06,americas,FALSE,4,-73.25,upper_mid,1910,7052987600
Costa Rica,1910,359204,2125,35.55,americas,FALSE,10,-84,upper_mid,1910,763308500
Cuba,1910,2268557,3093,35.66,americas,FALSE,22,-79.5,upper_mid,1910,7016646801
Dominican Republic,1910,704605,1090,31.22,americas,FALSE,19,-70.66667,upper_mid,1910,768019450
Ecuador,1910,1682403,943,34.11,americas,FALSE,-1.25,-78.25,upper_mid,1910,1586506029
Grenada,1910,66820,1408,38.12,americas,FALSE,12.11667,-61.66667,upper_mid,1910,94082560
Guyana,1910,305475,2232,31.4,americas,FALSE,5,-59,upper_mid,1910,681820200
Jamaica,1910,807552,1023,36.81,americas,FALSE,18.16667,-77.25,upper_mid,1910,826125696
