,name,year,population,gdp_percap,life_exp,region,oecd,g77,lat,long,income2017
2224,Guatemala,1910,1538442,1787,25.58,americas,FALSE,TRUE,14.64072,-90.51327,lower_mid
2225,Guinea,1910,2170848,543,33.47,africa,FALSE,TRUE,10.83333,-10.66667,low
2226,Guinea-Bissau,1910,407623,838,30.93,africa,FALSE,TRUE,12,-15,low
2227,Guyana,1910,305475,2232,31.4,americas,FALSE,TRUE,5,-59,upper_mid
2228,Haiti,1910,1827089,1587,28.61,americas,FALSE,TRUE,19,-72.41667,low
2229,Honduras,1910,649332,2134,35.15,americas,FALSE,TRUE,15,-86.5,lower_mid
2230,"Hong Kong, China",1910,441726,2036,34.68,asia,FALSE,FALSE,22.28552,114.15769,high
2231,Hungary,1910,7638063,3407,39.74,europe,TRUE,FALSE,47,20,high
2232,Iceland,1910,109716,3012,52.71,europe,TRUE,FALSE,65,-18,high
2233,India,1910,253761199,1390,23.21,asia,FALSE,TRUE,22,79,lower_mid
2234,Indonesia,1910,42771822,1313,30.32,asia,FALSE,TRUE,-5,120,lower_mid
2235,Iran,1910,10600673,1415,26.55,asia,FALSE,TRUE,32,53,upper_mid
2236,Iraq,1910,2513104,1632,31.71,asia,FALSE,TRUE,33,44,upper_mid
2237,Ireland,1910,3093322,4447,53.44,europe,TRUE,FALSE,53,-8,high
2238,Israel,1910,413270,1111,31.71,asia,FALSE,FALSE,31.5,34.75,high
2239,Italy,1910,36529017,4383,46.72,europe,TRUE,FALSE,42.83333,12.83333,high
2240,Jamaica,1910,807552,1023,36.81,americas,FALSE,TRUE,18.16667,-77.25,upper_mid
2241,Japan,1910,49640048,1997,40.02,asia,TRUE,FALSE,35.68536,139.75309,high
2242,Jordan,1910,351563,1643,32.12,asia,FALSE,TRUE,31,36,lower_mid
2243,Kazakhstan,1910,4635756,2779,30.84,asia,FALSE,FALSE,48,68,upper_mid
2244,Kenya,1910,2640315,1271,26.62,africa,FALSE,TRUE,1,38,lower_mid
2245,Kiribati,1910,28644,607,25.57,asia,FALSE,FALSE,1.421,172.984,lower_mid
2246,North Korea,1910,5293488,544,25.34,asia,FALSE,TRUE,40,127,low
2247,South Korea,1910,10193928,538,24.23,asia,TRUE,FALSE,36.5,127.75,high
2248,Kuwait,1910,100027,2544,26.59,asia,FALSE,TRUE,29.36972,47.97833,high
2249,Kyrgyz Republic,1910,1205775,1122,28.17,asia,FALSE,FALSE,41.5,75,lower_mid
2250,Lao,1910,1321934,1074,30.77,asia,FALSE,TRUE,18,105,lower_mid
2251,Latvia,1910,1338368,1831,49.29,europe,FALSE,FALSE,57,25,high
2252,Lebanon,1910,593102,2305,29.8,asia,FALSE,TRUE,33.83333,35.83333,upper_mid
2253,Lesotho,1910,542374,418,34.62,africa,FALSE,TRUE,-29.5,28.25,lower_mid
2254,Liberia,1910,667026,1017,33.73,africa,FALSE,TRUE,6.5,-9.5,low
2255,Libya,1910,912992,3172,35.47,africa,FALSE,TRUE,28,17,upper_mid
2256,Liechtenstein,1910,10527,,NA,europe,FALSE,FALSE,47.16667,9.53333,high
2257,Lithuania,1910,1783116,3096,45.23,europe,FALSE,FALSE,55.41667,24,high
2258,Luxembourg,1910,228340,4221,49.79,europe,TRUE,FALSE,49.61167,6.13,high
2259,"Macedonia, FYR",1910,875036,1697,36.35,europe,FALSE,FALSE,41.66667,21.75,upper_mid
2260,Madagascar,1910,3095828,887,32.13,africa,FALSE,TRUE,-20,47,low
2261,Malawi,1910,979129,356,31.16,africa,FALSE,TRUE,-13.5,34,low
2262,Malaysia,1910,2875652,1340,30.63,asia,FALSE,TRUE,2.5,112.5,upper_mid
2263,Maldives,1910,66937,837,31.16,asia,FALSE,TRUE,3.2,73,upper_mid
2264,Mali,1910,3252010,623,28.83,africa,FALSE,TRUE,18,-2,low
2265,Malta,1910,240863,1788,46.39,europe,FALSE,FALSE,35.91667,14.43333,high
2266,Marshall Islands,1910,10125,576,NA,asia,FALSE,TRUE,7.113,171.236,upper_mid
2267,Mauritania,1910,555862,817,33.33,africa,FALSE,TRUE,20.25,-10.5,lower_mid
2268,Mauritius,1910,369400,1456,28.49,africa,FALSE,TRUE,-20.3,57.58333,upper_mid
2269,Mexico,1910,15115186,2664,27.55,americas,TRUE,FALSE,19.42847,-99.12766,upper_mid
2270,"Micronesia, Fed. Sts.",1910,25763,554,26.39,asia,FALSE,TRUE,6.924,158.162,lower_mid
2271,Moldova,1910,1619668,1351,32.64,europe,FALSE,FALSE,47.25,28.58333,lower_mid
2272,Monaco,1910,15023,5691,NA,europe,FALSE,FALSE,43.73333,7.41667,high
2273,Mongolia,1910,717535,691,31.61,asia,FALSE,TRUE,46,105,lower_mid
2274,Montenegro,1910,277715,2600,35.95,europe,FALSE,FALSE,42.75,19.25,upper_mid
2275,Morocco,1910,5007588,838,33.79,africa,FALSE,TRUE,32,-6,lower_mid
2276,Mozambique,1910,4368107,416,32.84,africa,FALSE,TRUE,-18.25,35,low
2277,Myanmar,1910,11870774,1013,30.19,asia,FALSE,TRUE,21,96,lower_mid
2278,Namibia,1910,232593,2075,33.82,africa,FALSE,TRUE,-22,17,upper_mid
2279,Nauru,1910,2527,857,NA,asia,FALSE,FALSE,-0.517,166.933,upper_mid
2280,Nepal,1910,5696207,883,34.83,asia,FALSE,TRUE,28,84,low
2281,Netherlands,1910,5923383,6790,55.17,europe,TRUE,FALSE,52.25,5.75,high
2282,New Zealand,1910,1044340,8891,51.96,asia,TRUE,FALSE,-42,174,high
2283,Nicaragua,1910,659199,2537,26.3,americas,FALSE,TRUE,13,-85,lower_mid
2284,Niger,1910,2052052,691,33.28,africa,FALSE,TRUE,18,9,low
2285,Nigeria,1910,17872899,1328,34.71,africa,FALSE,TRUE,10,8,lower_mid
2286,Norway,1910,2383628,4330,57.97,europe,TRUE,FALSE,62,10,high
2287,Oman,1910,436153,1559,32.39,asia,FALSE,TRUE,21,57,high
2288,Pakistan,1910,19813364,1349,23.02,asia,FALSE,TRUE,30,70,lower_mid
2289,Palau,1910,6083,1142,NA,asia,FALSE,FALSE,7.503,134.621,high
2290,Panama,1910,326164,2342,33.46,americas,FALSE,TRUE,8.9936,-79.51973,upper_mid
2291,Papua New Guinea,1910,1302433,743,33.69,asia,FALSE,TRUE,-6,147,lower_mid
2292,Paraguay,1910,562259,2582,36.38,americas,FALSE,TRUE,-23.33333,-58,upper_mid
2293,Peru,1910,4174309,2599,34.13,americas,FALSE,TRUE,-10,-75.25,upper_mid
2294,Philippines,1910,7771117,1463,31.35,asia,FALSE,TRUE,13,122,lower_mid
2295,Poland,1910,26493427,2845,43.44,europe,TRUE,FALSE,52,20,high
2296,Portugal,1910,5895515,2277,35.65,europe,TRUE,FALSE,39.6945,-8.13057,high
2297,Qatar,1910,17146,2544,30.63,asia,FALSE,TRUE,25.27932,51.52245,high
2298,Romania,1910,11878505,2905,35.75,europe,FALSE,FALSE,46,25,upper_mid
2299,Russia,1910,71044207,3487,31.31,europe,FALSE,FALSE,60,100,upper_mid
2300,Rwanda,1910,1688210,495,32.43,africa,FALSE,TRUE,-2,30,low
2301,St. Kitts and Nevis,1910,34070,2141,NA,americas,FALSE,TRUE,17.33333,-62.75,high
2302,St. Lucia,1910,49589,1179,28.48,americas,FALSE,TRUE,13.88333,-60.96667,upper_mid
2303,St. Vincent and the Grenadines,1910,42764,1541,25.94,americas,FALSE,TRUE,13.08333,-61.2,upper_mid
2304,Samoa,1910,37848,1905,27.31,asia,FALSE,TRUE,-13.8,-172.13333,upper_mid
2305,San Marino,1910,9843,2701,NA,europe,FALSE,FALSE,43.93667,12.44639,high
2306,Sao Tome and Principe,1910,44804,1043,31.58,africa,FALSE,TRUE,1,7,lower_mid
2307,Saudi Arabia,1910,2635670,1007,34.99,asia,FALSE,TRUE,25,45,high
2308,Senegal,1910,1888545,770,27.34,africa,FALSE,TRUE,14.5,-14.25,low
2309,Serbia,1910,4726618,3339,35.98,europe,FALSE,FALSE,44.81892,20.45998,upper_mid
2310,Seychelles,1910,22523,1224,47.42,africa,FALSE,TRUE,-4.58333,55.66667,high
2311,Sierra Leone,1910,1547735,1136,28.29,africa,FALSE,TRUE,8.5,-11.5,low
2312,Singapore,1910,294092,3254,34.12,asia,FALSE,TRUE,1.28967,103.85007,high
2313,Slovak Republic,1910,2959112,3401,40.93,europe,TRUE,FALSE,48.66667,19.5,high
2314,Slovenia,1910,1036528,3464,36.3,europe,FALSE,FALSE,46.08333,15,high
2315,Solomon Islands,1910,73225,500,25.16,asia,FALSE,TRUE,-8,159,lower_mid
2316,Somalia,1910,1752623,771,31.94,africa,FALSE,TRUE,6,48,low
2317,South Africa,1910,5765058,5041,34.61,africa,FALSE,TRUE,-29,24,upper_mid
2318,Spain,1910,19910847,2899,40.84,europe,TRUE,FALSE,40,-4,high
2319,Sri Lanka,1910,4637602,2004,33.01,asia,FALSE,TRUE,7.75,80.75,lower_mid
2320,Sudan,1910,4908053,803,31.48,africa,FALSE,TRUE,16,30,lower_mid
2321,Suriname,1910,157732,3009,33.17,americas,FALSE,TRUE,4,-56,upper_mid
2322,Swaziland,1910,106984,758,33.18,africa,FALSE,TRUE,-26.5,31.5,lower_mid
2323,Sweden,1910,5492756,4264,57.75,europe,TRUE,FALSE,62,15,high
2324,Switzerland,1910,3726391,10903,52.87,europe,TRUE,FALSE,47.00016,8.01427,high
2325,Syria,1910,1956254,1668,32.27,asia,FALSE,TRUE,35,38,lower_mid
2326,Taiwan,1910,3207794,1409,33.96,asia,FALSE,FALSE,24,121,high
2327,Tajikistan,1910,1055994,1240,27.91,asia,FALSE,FALSE,39,71,lower_mid
2328,Tanzania,1910,4110837,718,33.73,africa,FALSE,TRUE,-6,35,low
2329,Thailand,1910,8488054,1383,30.98,asia,FALSE,TRUE,15.5,101,upper_mid
2330,Timor-Leste,1910,368795,647,30.23,asia,FALSE,TRUE,-8.83333,125.75,lower_mid
2331,Togo,1910,978586,1057,32.72,africa,FALSE,TRUE,8.66667,1.08333,low
2332,Tonga,1910,22689,902,28.31,asia,FALSE,TRUE,-20,-175,upper_mid
2333,Trinidad and Tobago,1910,336844,2010,38.9,americas,FALSE,TRUE,11,-61,high
2334,Tunisia,1910,1844564,1105,30.25,africa,FALSE,TRUE,34,9,lower_mid
2335,Turkey,1910,14852648,2143,36.27,europe,TRUE,FALSE,39,35,upper_mid
2336,Turkmenistan,1910,837619,2299,26.39,asia,FALSE,TRUE,39.75,59.66667,upper_mid
2337,Tuvalu,1910,4125,978,NA,asia,FALSE,FALSE,-8.51719,179.14478,upper_mid
2338,Uganda,1910,2825380,718,25.61,africa,FALSE,TRUE,1.25,32.5,low
2339,Ukraine,1910,25729033,1860,40.16,europe,FALSE,FALSE,49,32,lower_mid
2340,United Arab Emirates,1910,50668,2313,31.42,asia,FALSE,TRUE,23.75,54.5,high
2341,United Kingdom,1910,41804914,8301,53.94,europe,TRUE,FALSE,54.75844,-2.69531,high
2342,United States,1910,94088789,8282,51.78,americas,TRUE,FALSE,39.76,-98.5,high
2343,Uruguay,1910,1092483,8234,32.89,americas,FALSE,TRUE,-33,-56,high
2344,Uzbekistan,1910,4327736,896,31.41,asia,FALSE,FALSE,41.66667,63.83333,lower_mid
2345,Vanuatu,1910,40135,797,25.16,asia,FALSE,TRUE,-16,167,lower_mid
2346,Venezuela,1910,3009467,1335,32.59,americas,FALSE,TRUE,8,-66,upper_mid
2347,Palestine,1910,333509,1370,33.64,asia,FALSE,TRUE,31.92157,35.20329,lower_mid
2348,Vietnam,1910,16454277,1176,30.77,asia,FALSE,TRUE,16.16667,107.83333,lower_mid
2349,Yemen,1910,3301368,1197,23.57,asia,FALSE,TRUE,15.5,47.5,lower_mid
2350,Zambia,1910,803502,865,34.36,africa,FALSE,TRUE,-14.33333,28.5,lower_mid
2351,Zimbabwe,1910,2050253,992,34.36,africa,FALSE,TRUE,-19,29.75,low
2352,South Sudan,1910,2092703,785,30.64,africa,FALSE,TRUE,7.5,30,low
2353,Afghanistan,1920,5813814,857,30.34,asia,FALSE,TRUE,33,66,low
2354,Albania,1920,963958,1516,35.52,europe,FALSE,FALSE,41,20,upper_mid
2355,Algeria,1920,6063800,2357,29.44,africa,FALSE,TRUE,28,3,upper_mid
2356,Andorra,1920,4973,4186,NA,europe,FALSE,FALSE,42.50779,1.52109,high
2357,Angola,1920,3537908,1245,31.24,africa,FALSE,TRUE,-12.5,18.5,lower_mid
2358,Antigua and Barbuda,1920,30002,1684,33.78,americas,FALSE,TRUE,17.05,-61.8,high
2359,Argentina,1920,8884894,6998,49.79,americas,FALSE,TRUE,-34,-64,upper_mid
2360,Armenia,1920,1025073,531,27.07,europe,FALSE,FALSE,40.25,45,lower_mid
2361,Australia,1920,5345426,7864,60.68,asia,TRUE,FALSE,-25,135,high
2362,Austria,1920,6459395,4802,50.19,europe,TRUE,FALSE,47.33333,13.33333,high
2363,Azerbaijan,1920,2213424,721,29.12,europe,FALSE,FALSE,40.5,47.5,upper_mid
2364,Bahamas,1920,53434,3476,34.88,americas,FALSE,TRUE,25.04082,-77.37122,high
2365,Bahrain,1920,87362,2733,30.61,asia,FALSE,TRUE,26.03333,50.55,high
2366,Bangladesh,1920,32566952,1057,22.97,asia,FALSE,TRUE,24,90,lower_mid
2367,Barbados,1920,158368,1903,33.14,americas,FALSE,TRUE,13.16667,-59.53333,high
2368,Belarus,1920,5909582,585,30.12,europe,FALSE,FALSE,53,28,upper_mid
2369,Belgium,1920,7562598,7392,53.65,europe,TRUE,FALSE,50.75,4.5,high
2370,Belize,1920,44561,1205,32.35,americas,FALSE,TRUE,17.49952,-88.19756,upper_mid
2371,Benin,1920,1689077,985,32.77,africa,FALSE,TRUE,9.5,2.25,low
2372,Bhutan,1920,151436,769,33.41,asia,FALSE,TRUE,27.5,90.5,lower_mid
2373,Bolivia,1920,2333953,2206,34.59,americas,FALSE,TRUE,-17,-65,lower_mid
2374,Bosnia and Herzegovina,1920,2036933,1135,35.17,europe,FALSE,TRUE,44.25,17.83333,upper_mid
2375,Botswana,1920,152436,658,34.14,africa,FALSE,TRUE,-22,24,upper_mid
2376,Brazil,1920,27660864,1721,32.67,americas,FALSE,TRUE,-10,-55,upper_mid
2377,Brunei,1920,25463,2128,35.09,asia,FALSE,TRUE,4.5,114.66667,high
2378,Bulgaria,1920,5085764,1840,44.31,europe,FALSE,FALSE,42.66667,25.25,upper_mid
2379,Burkina Faso,1920,3442164,538,31.17,africa,FALSE,TRUE,12.5,-1.66667,low
2380,Burundi,1920,1823649,467,31.81,africa,FALSE,TRUE,-3.5,30,low
2381,Cambodia,1920,3326192,1050,36.27,asia,FALSE,TRUE,13,105,lower_mid
2382,Cameroon,1920,2416623,1049,30.5,africa,FALSE,TRUE,6,12.5,lower_mid
2383,Canada,1920,8761911,6427,56.61,americas,TRUE,FALSE,60.10867,-113.64258,high
2384,Cape Verde,1920,135600,812,35.53,africa,FALSE,TRUE,16,-24,lower_mid
2385,Central African Republic,1920,778576,754,32.26,africa,FALSE,TRUE,7,21,low
2386,Chad,1920,1484478,737,33.84,africa,FALSE,TRUE,15,19,low
2387,Chile,1920,3788242,4090,32.2,americas,TRUE,TRUE,-33.45694,-70.64827,high
2388,China,1920,471515819,1011,31.59,asia,FALSE,TRUE,35,105,upper_mid
2389,Colombia,1920,6394596,1781,33.33,americas,FALSE,TRUE,4,-73.25,upper_mid
2390,Comoros,1920,125228,786,33.25,africa,FALSE,TRUE,-12.23333,44.44553,low
2391,"Congo, Dem. Rep.",1920,9945929,885,33.91,africa,FALSE,TRUE,-2.5,23.5,low
2392,"Congo, Rep.",1920,662528,923,31.3,africa,FALSE,TRUE,-1,15.5,lower_mid
2393,Costa Rica,1920,420820,2376,35.66,americas,FALSE,TRUE,10,-84,upper_mid
2394,Cote d'Ivoire,1920,2129255,1394,33.77,africa,FALSE,TRUE,8,-5.5,lower_mid
2395,Croatia,1920,2959918,3235,35.98,europe,FALSE,FALSE,45.16667,15.5,upper_mid
2396,Cuba,1920,3067114,4041,37.97,americas,FALSE,TRUE,22,-79.5,upper_mid
2397,Cyprus,1920,308148,2737,47.21,europe,FALSE,FALSE,35,33,high
2398,Czech Republic,1920,7962646,4440,49.97,europe,TRUE,FALSE,49.75,15,high
2399,Denmark,1920,3242599,7356,57.54,europe,TRUE,FALSE,56,10,high
2400,Djibouti,1920,48984,1317,33.13,africa,FALSE,TRUE,11.58901,43.14503,lower_mid
2401,Dominica,1920,36734,1381,NA,americas,FALSE,TRUE,15.5,-61.33333,upper_mid
2402,Dominican Republic,1920,906437,1234,31.56,americas,FALSE,TRUE,19,-70.66667,upper_mid
2403,Ecuador,1920,1869329,1260,34.41,americas,FALSE,TRUE,-1.25,-78.25,upper_mid
2404,Egypt,1920,12987845,1253,32.8,africa,FALSE,TRUE,27,30,lower_mid
2405,El Salvador,1920,1171634,2262,29.3,americas,FALSE,TRUE,13.83333,-88.91667,lower_mid
2406,Equatorial Guinea,1920,113670,435,31.48,africa,FALSE,TRUE,1.7,10.5,upper_mid
2407,Eritrea,1920,767180,699,31.99,africa,FALSE,TRUE,15,39,low
2408,Estonia,1920,835436,1762,46.3,europe,FALSE,FALSE,59,26,high
2409,Ethiopia,1920,11856154,547,29.97,africa,FALSE,TRUE,9,39.5,low
2410,Fiji,1920,155274,1284,27.11,asia,FALSE,TRUE,-18,178,upper_mid
2411,Finland,1920,3140760,3096,47.44,europe,TRUE,FALSE,64,26,high
2412,France,1920,39069935,4548,51.71,europe,TRUE,FALSE,46,2,high
2413,Gabon,1920,369217,430,32.37,africa,FALSE,TRUE,-1,11.75,upper_mid
2414,Gambia,1920,217258,896,35.34,africa,FALSE,TRUE,13.5,-15.5,low
2415,Georgia,1920,2673187,520,36.13,europe,FALSE,FALSE,41.99998,43.4999,lower_mid
2416,Germany,1920,62437802,4480,53.47,europe,TRUE,FALSE,51.5,10.5,high
2417,Ghana,1920,2420361,1570,29.67,africa,FALSE,TRUE,8.1,-1.2,lower_mid
2418,Greece,1920,5716843,4079,45.45,europe,TRUE,FALSE,39,22,high
2419,Grenada,1920,66466,1469,38.32,americas,FALSE,TRUE,12.11667,-61.66667,upper_mid
2420,Guatemala,1920,1706762,1939,25.51,americas,FALSE,TRUE,14.64072,-90.51327,lower_mid
2421,Guinea,1920,2370209,554,34.29,africa,FALSE,TRUE,10.83333,-10.66667,low
2422,Guinea-Bissau,1920,436906,845,30.66,africa,FALSE,TRUE,12,-15,low
2423,Guyana,1920,326872,2529,34.66,americas,FALSE,TRUE,5,-59,upper_mid
2424,Haiti,1920,2144977,1757,28.51,americas,FALSE,TRUE,19,-72.41667,low
2425,Honduras,1920,762795,2424,35.46,americas,FALSE,TRUE,15,-86.5,lower_mid
2426,"Hong Kong, China",1920,637575,2308,34.63,asia,FALSE,FALSE,22.28552,114.15769,high
2427,Hungary,1920,7956033,3119,42.03,europe,TRUE,FALSE,47,20,high
2428,Iceland,1920,117015,2514,54.63,europe,TRUE,FALSE,65,-18,high
2429,India,1920,267795298,1196,24.76,asia,FALSE,TRUE,22,79,lower_mid
2430,Indonesia,1920,47287778,1460,30.39,asia,FALSE,TRUE,-5,120,lower_mid
2431,Iran,1920,11758742,1732,26.78,asia,FALSE,TRUE,32,53,upper_mid
2432,Iraq,1920,3017351,1877,31.84,asia,FALSE,TRUE,33,44,upper_mid
2433,Ireland,1920,3071970,4323,56.19,europe,TRUE,FALSE,53,-8,high
2434,Israel,1920,430747,1032,31.64,asia,FALSE,FALSE,31.5,34.75,high
2435,Italy,1920,37422219,5179,45.47,europe,TRUE,FALSE,42.83333,12.83333,high
2436,Jamaica,1920,854669,1244,35.54,americas,FALSE,TRUE,18.16667,-77.25,upper_mid
2437,Japan,1920,55953151,2495,42.1,asia,TRUE,FALSE,35.68536,139.75309,high
2438,Jordan,1920,377067,1889,32.23,asia,FALSE,TRUE,31,36,lower_mid
2439,Kazakhstan,1920,5077756,1187,19.15,asia,FALSE,FALSE,48,68,upper_mid
2440,Kenya,1920,2647684,1383,26.9,africa,FALSE,TRUE,1,38,lower_mid
2441,Kiribati,1920,30109,743,25.74,asia,FALSE,FALSE,1.421,172.984,lower_mid
2442,North Korea,1920,6117874,778,29.81,asia,FALSE,TRUE,40,127,low
2443,South Korea,1920,11839704,755,28.19,asia,TRUE,FALSE,36.5,127.75,high
2444,Kuwait,1920,109287,2353,26.74,asia,FALSE,TRUE,29.36972,47.97833,high
2445,Kyrgyz Republic,1920,1320907,1309,16.58,asia,FALSE,FALSE,41.5,75,lower_mid
2446,Lao,1920,1429427,1100,30.49,asia,FALSE,TRUE,18,105,lower_mid
2447,Latvia,1920,1465621,1411,47.66,europe,FALSE,FALSE,57,25,high
2448,Lebanon,1920,699481,2429,29.82,asia,FALSE,TRUE,33.83333,35.83333,upper_mid
2449,Lesotho,1920,584542,420,35.07,africa,FALSE,TRUE,-29.5,28.25,lower_mid
2450,Liberia,1920,725338,1045,34.38,africa,FALSE,TRUE,6.5,-9.5,low
2451,Libya,1920,967862,3586,36.07,africa,FALSE,TRUE,28,17,upper_mid
2452,Liechtenstein,1920,11247,,NA,europe,FALSE,FALSE,47.16667,9.53333,high
2453,Lithuania,1920,1954936,2387,43.01,europe,FALSE,FALSE,55.41667,24,high
2454,Luxembourg,1920,243705,5731,54.8,europe,TRUE,FALSE,49.61167,6.13,high
2455,"Macedonia, FYR",1920,956670,1658,36.41,europe,FALSE,FALSE,41.66667,21.75,upper_mid
2456,Madagascar,1920,3312615,1033,32.54,africa,FALSE,TRUE,-20,47,low
2457,Malawi,1920,1226438,356,31.37,africa,FALSE,TRUE,-13.5,34,low
2458,Malaysia,1920,3525505,1901,30.64,asia,FALSE,TRUE,2.5,112.5,upper_mid
2459,Maldives,1920,65262,836,30.79,asia,FALSE,TRUE,3.2,73,upper_mid
2460,Mali,1920,3570026,625,29.44,africa,FALSE,TRUE,18,-2,low
2461,Malta,1920,257055,1959,51.02,europe,FALSE,FALSE,35.91667,14.43333,high
2462,Marshall Islands,1920,10766,678,NA,asia,FALSE,TRUE,7.113,171.236,upper_mid
2463,Mauritania,1920,579393,861,33.66,africa,FALSE,TRUE,20.25,-10.5,lower_mid
2464,Mauritius,1920,375319,1610,30.6,africa,FALSE,TRUE,-20.3,57.58333,upper_mid
2465,Mexico,1920,15072753,3058,31.94,americas,TRUE,FALSE,19.42847,-99.12766,upper_mid
2466,"Micronesia, Fed. Sts.",1920,27085,638,26.31,asia,FALSE,TRUE,6.924,158.162,lower_mid
2467,Moldova,1920,1774273,571,32.51,europe,FALSE,FALSE,47.25,28.58333,lower_mid
2468,Monaco,1920,16160,6628,NA,europe,FALSE,FALSE,43.73333,7.41667,high
2469,Mongolia,1920,731354,703,31.56,asia,FALSE,TRUE,46,105,lower_mid
2470,Montenegro,1920,303030,2541,36.09,europe,FALSE,FALSE,42.75,19.25,upper_mid
2471,Morocco,1920,5687270,1002,33.96,africa,FALSE,TRUE,32,-6,lower_mid
2472,Mozambique,1920,4738609,419,33.49,africa,FALSE,TRUE,-18.25,35,low
2473,Myanmar,1920,12994680,1301,30.03,asia,FALSE,TRUE,21,96,lower_mid
2474,Namibia,1920,232992,2409,34.17,africa,FALSE,TRUE,-22,17,upper_mid
2475,Nauru,1920,2618,1180,NA,asia,FALSE,FALSE,-0.517,166.933,upper_mid
2476,Nepal,1920,6228670,891,35.33,asia,FALSE,TRUE,28,84,low
2477,Netherlands,1920,6856692,6649,57.89,europe,TRUE,FALSE,52.25,5.75,high
2478,New Zealand,1920,1236395,9449,56.44,asia,TRUE,FALSE,-42,174,high
2479,Nicaragua,1920,759913,2821,25.64,americas,FALSE,TRUE,13,-85,lower_mid
2480,Niger,1920,2169089,735,33.9,africa,FALSE,TRUE,18,9,low
2481,Nigeria,1920,18664137,1529,35.78,africa,FALSE,TRUE,10,8,lower_mid
2482,Norway,1920,2634631,5480,58.87,europe,TRUE,FALSE,62,10,high
2483,Oman,1920,444065,1769,32.42,asia,FALSE,TRUE,21,57,high
2484,Pakistan,1920,21317680,1232,26.37,asia,FALSE,TRUE,30,70,lower_mid
2485,Palau,1920,6396,1693,NA,asia,FALSE,FALSE,7.503,134.621,high
2486,Panama,1920,479942,2622,34.62,americas,FALSE,TRUE,8.9936,-79.51973,upper_mid
2487,Papua New Guinea,1920,1383726,784,34.24,asia,FALSE,TRUE,-6,147,lower_mid
2488,Paraguay,1920,710010,2926,36.6,americas,FALSE,TRUE,-23.33333,-58,upper_mid
2489,Peru,1920,4741537,3063,33.74,americas,FALSE,TRUE,-10,-75.25,upper_mid
2490,Philippines,1920,9410425,2164,31.46,asia,FALSE,TRUE,13,122,lower_mid
2491,Poland,1920,24166011,3274,46.47,europe,TRUE,FALSE,52,20,high
2492,Portugal,1920,6057813,2273,35.66,europe,TRUE,FALSE,39.6945,-8.13057,high
2493,Qatar,1920,18517,2301,30.58,asia,FALSE,TRUE,25.27932,51.52245,high
2494,Romania,1920,12320814,3011,35.77,europe,FALSE,FALSE,46,25,upper_mid
2495,Russia,1920,77871987,1489,20.42,europe,FALSE,FALSE,60,100,upper_mid
2496,Rwanda,1920,1803944,502,32.59,africa,FALSE,TRUE,-2,30,low
2497,St. Kitts and Nevis,1920,36756,2377,NA,americas,FALSE,TRUE,17.33333,-62.75,high
2498,St. Lucia,1920,52173,1218,28.6,americas,FALSE,TRUE,13.88333,-60.96667,upper_mid
2499,St. Vincent and the Grenadines,1920,43843,1683,25.93,americas,FALSE,TRUE,13.08333,-61.2,upper_mid
2500,Samoa,1920,36335,2098,27.79,asia,FALSE,TRUE,-13.8,-172.13333,upper_mid
2501,San Marino,1920,10502,3283,NA,europe,FALSE,FALSE,43.93667,12.44639,high
2502,Sao Tome and Principe,1920,48311,1062,31.73,africa,FALSE,TRUE,1,7,lower_mid
2503,Saudi Arabia,1920,2737468,1036,35.71,asia,FALSE,TRUE,25,45,high
2504,Senegal,1920,2024442,904,27.88,africa,FALSE,TRUE,14.5,-14.25,low
2505,Serbia,1920,5159406,3262,36.09,europe,FALSE,FALSE,44.81892,20.45998,upper_mid
2506,Seychelles,1920,24794,1600,50.01,africa,FALSE,TRUE,-4.58333,55.66667,high
2507,Sierra Leone,1920,1666341,1166,29.09,africa,FALSE,TRUE,8.5,-11.5,low
2508,Singapore,1920,395975,2384,34.15,asia,FALSE,TRUE,1.28967,103.85007,high
2509,Slovak Republic,1920,3067471,3307,43.94,europe,TRUE,FALSE,48.66667,19.5,high
2510,Slovenia,1920,1131760,3384,36.23,europe,FALSE,FALSE,46.08333,15,high
2511,Solomon Islands,1920,75171,568,25.18,asia,FALSE,TRUE,-8,159,lower_mid
2512,Somalia,1920,1865311,809,32.57,africa,FALSE,TRUE,6,48,low
2513,South Africa,1920,7126677,4830,34.89,africa,FALSE,TRUE,-29,24,upper_mid
2514,Spain,1920,21308440,3418,39.22,europe,TRUE,FALSE,40,-4,high
2515,Sri Lanka,1920,5212844,1752,31.28,asia,FALSE,TRUE,7.75,80.75,lower_mid
2516,Sudan,1920,4990445,936,31.5,africa,FALSE,TRUE,16,30,lower_mid
2517,Suriname,1920,169912,3408,33.24,americas,FALSE,TRUE,4,-56,upper_mid
2518,Swaziland,1920,115177,853,33.4,africa,FALSE,TRUE,-26.5,31.5,lower_mid
2519,Sweden,1920,5870417,5088,58.75,europe,TRUE,FALSE,62,15,high
2520,Switzerland,1920,3865688,10599,54.33,europe,TRUE,FALSE,47.00016,8.01427,high
2521,Syria,1920,2200282,1616,32.56,asia,FALSE,TRUE,35,38,lower_mid
2522,Taiwan,1920,3639512,1567,27.66,asia,FALSE,FALSE,24,121,high
2523,Tajikistan,1920,1156225,525,16.47,asia,FALSE,FALSE,39,71,lower_mid
2524,Tanzania,1920,4254100,737,34.12,africa,FALSE,TRUE,-6,35,low
